customerID,customerType,riskLevel,investmentCapacity,lastQuestionnaireDate,timestamp
FB975C984BDED87CCA42,Premium,Aggressive,CAP_LT30K,2018-01-03,2018-01-02
FB975C984BDED87CCA42,Premium,Aggressive,CAP_LT30K,2018-01-03,2020-09-29
FB975C984BDED87CCA42,Premium,Aggressive,CAP_LT30K,2018-01-03,2020-10-08
FB975C984BDED87CCA42,Premium,Aggressive,CAP_LT30K,2018-01-03,2021-07-08
86A598F345606B59196F,Mass,Income,CAP_LT30K,2020-05-15,2020-05-20
DB2C79C710ED9A9843FC,Mass,Balanced,CAP_LT30K,2018-01-10,2018-01-02
DB2C79C710ED9A9843FC,Mass,Balanced,CAP_LT30K,2018-01-10,2022-06-01
E52B929EA90A7308EDD4,Mass,Predicted_Income,Predicted_CAP_LT30K,2000-01-01,2018-01-02
F8C36DB81BDCD87C7B1D,Mass,Income,CAP_LT30K,2018-12-06,2020-01-28
8C769C1E396055E3CF97,Mass,Predicted_Income,Predicted_CAP_LT30K,2000-01-01,2021-09-13
366ABFFA36612CFE48D4,Mass,Predicted_Balanced,Predicted_CAP_30K_80K,2000-01-01,2018-01-02
BDA00DCAF9750A962AF1,Professional,Aggressive,CAP_LT30K,2019-03-21,2020-02-21
1BFEEA4272AE4E965C0A,Mass,Predicted_Conservative,Predicted_CAP_LT30K,2000-01-01,2018-01-02
2B2ACF29CEC8685E4790,Mass,Aggressive,CAP_LT30K,2022-02-15,2022-02-15
192EDEBBDC544AC3F865,Mass,Income,CAP_LT30K,2021-07-23,2018-01-02
616B98B5A2D2F1EA117C,Mass,Income,CAP_LT30K,2019-12-03,2020-01-30
616B98B5A2D2F1EA117C,Mass,Income,CAP_LT30K,2019-12-03,2021-01-04
616B98B5A2D2F1EA117C,Mass,Income,CAP_LT30K,2019-12-03,2021-04-21
649FFCFE219F9D4DD7EC,Professional,Balanced,CAP_30K_80K,2020-07-16,2020-07-16
FDF4D3CC4107A90FC574,Mass,Predicted_Conservative,Predicted_CAP_LT30K,2000-01-01,2022-04-01
28428E0CC833232CC2F2,Mass,Predicted_Balanced,Predicted_CAP_30K_80K,2000-01-01,2018-01-02
EDDEC259B64EFB98E48D,Premium,Aggressive,CAP_80K_300K,2018-11-14,2020-01-28
C750F9C19A85904E8953,Premium,Balanced,CAP_LT30K,2018-02-02,2018-01-02
C750F9C19A85904E8953,Premium,Balanced,CAP_LT30K,2018-02-02,2021-08-06
C750F9C19A85904E8953,Premium,Balanced,CAP_LT30K,2018-02-02,2022-05-03
04CAB67B4DAE18A0AAB7,Premium,Income,CAP_80K_300K,2018-04-20,2022-11-28
099A7E1994CFE026CE04,Premium,Income,CAP_LT30K,2018-11-14,2018-01-02
43DDAED8A92CA55F01BF,Mass,Conservative,CAP_LT30K,2019-05-30,2018-01-02
D6708DE3212D14DA159E,Premium,Balanced,CAP_80K_300K,2021-12-10,2022-01-21
D37B9A5C27112F86F66C,Mass,Income,CAP_GT300K,2020-11-13,2018-01-02
AABE2EC262D5F32EAB11,Mass,Income,CAP_30K_80K,2021-12-03,2018-01-02
3680FB3A1380ED7C511C,Mass,Aggressive,CAP_LT30K,2020-05-26,2020-05-28
99D187EBD4A1F58FF52B,Mass,Predicted_Income,Predicted_CAP_LT30K,2000-01-01,2018-01-02
D51DE6CEA9FC00045FCB,Mass,Balanced,CAP_LT30K,2021-07-15,2021-07-16
B6E87B6137B40BCC2BA4,Mass,Income,CAP_30K_80K,2021-06-03,2018-01-02
F20DD4BE4362C59EF531,Mass,Income,CAP_30K_80K,2021-02-11,2021-02-11
AC92998FB5ABA38F5A7C,Mass,Conservative,CAP_LT30K,2020-02-27,2018-01-02
AEF548C350F52EA0EF08,Mass,Predicted_Income,Predicted_CAP_LT30K,2000-01-01,2018-01-02
1E49C9562F8A4AAC5D26,Premium,Income,CAP_30K_80K,2019-08-05,2018-01-02
A0AE6D053A3AECD3ED23,Mass,Predicted_Conservative,Predicted_CAP_80K_300K,2000-01-01,2020-02-03
D2A309C938F0A8A9DE5A,Professional,Aggressive,CAP_30K_80K,2019-07-25,2019-07-25
D2A309C938F0A8A9DE5A,Professional,Aggressive,CAP_30K_80K,2019-07-25,2021-12-21
A28777E4484941D6AC9A,Mass,Income,CAP_LT30K,2020-02-25,2020-02-25
A28777E4484941D6AC9A,Mass,Income,CAP_LT30K,2020-02-25,2021-05-06
9720778072BF218F969F,Premium,Balanced,CAP_80K_300K,2021-10-11,2021-10-12
6EBB49496CB9D03129BD,Mass,Predicted_Conservative,Predicted_CAP_LT30K,2000-01-01,2018-01-02
CC3EB0DE1DFC20C3BE34,Premium,Income,CAP_30K_80K,2019-10-17,2019-10-18
307BC93D9AD137E7B495,Mass,Income,CAP_30K_80K,2021-07-21,2021-07-16
07354A9559BA4D335C20,Mass,Income,CAP_30K_80K,2021-01-29,2018-01-02
44A6B5278AB933431086,Premium,Balanced,CAP_30K_80K,2020-06-26,2020-07-03
7D544C83C7FA3F799831,Mass,Balanced,CAP_LT30K,2021-01-13,2018-01-02
303DE897A40B50F35F5B,Premium,Income,CAP_30K_80K,2021-06-14,2021-06-14
0A4707633539EED17D9A,Mass,Income,CAP_LT30K,2022-07-01,2018-01-02
9B14F101AFE23E556BFB,Mass,Predicted_Balanced,Predicted_CAP_LT30K,2000-01-01,2018-01-02
B763A424BE3E1522AA8D,Mass,Predicted_Aggressive,Predicted_CAP_LT30K,2000-01-01,2018-01-02
B96B8A4530E0D1145C15,Premium,Balanced,CAP_LT30K,2018-03-29,2021-10-14
E1C33189B232174B9BDB,Mass,Conservative,CAP_LT30K,2019-11-28,2018-01-02
5430846AB0CC671A41A1,Premium,Income,CAP_80K_300K,2021-10-27,2021-10-27
AB00DF0B3484833927F9,Mass,Predicted_Conservative,Predicted_CAP_LT30K,2000-01-01,2018-01-02
085EE58999EE9539BAC6,Professional,Aggressive,CAP_80K_300K,2021-07-16,2021-07-16
BBBF0A73E8FF425D2A7A,Premium,Aggressive,CAP_GT300K,2018-05-08,2018-05-08
BBBF0A73E8FF425D2A7A,Premium,Aggressive,CAP_GT300K,2018-05-08,2020-03-18
BBBF0A73E8FF425D2A7A,Premium,Aggressive,CAP_GT300K,2018-05-08,2021-03-01
BC8FCD409D7E4A364403,Premium,Conservative,CAP_30K_80K,2021-02-26,2018-01-02
3D5E791BC52D14D478ED,Premium,Balanced,CAP_30K_80K,2019-02-05,2021-11-12
18D811E12F7C59C988DA,Premium,Aggressive,CAP_LT30K,2022-03-09,2022-03-09
C916687881E58AE7DBB5,Mass,Conservative,CAP_LT30K,2020-11-13,2018-01-02
0122DC07A11CCCF0F6F6,Mass,Predicted_Conservative,Predicted_CAP_LT30K,2000-01-01,2018-01-02
B60E91837EA6429BDCA0,Inactive,Predicted_Income,Predicted_CAP_80K_300K,2000-01-01,2018-01-02
4344572C94B4846265A8,Mass,Predicted_Conservative,Predicted_CAP_LT30K,2000-01-01,2018-01-02
63347022FF1BFD445541,Mass,Income,CAP_LT30K,2022-05-25,2022-05-25
0426FBDB9FE82FF66239,Premium,Aggressive,CAP_30K_80K,2021-11-10,2021-11-12
700F7E044D4A615FA031,Mass,Predicted_Conservative,Predicted_CAP_LT30K,2000-01-01,2018-01-02
83DF91990D2DEBDAB2F6,Professional,Income,CAP_LT30K,2020-03-13,2020-03-16
83DF91990D2DEBDAB2F6,Professional,Income,CAP_LT30K,2020-03-13,2021-02-08
83DF91990D2DEBDAB2F6,Professional,Income,CAP_LT30K,2020-03-13,2021-05-07
241511D983A17B8751F1,Professional,Balanced,CAP_LT30K,2018-11-20,2018-01-02
32BF1CAA4F10F10B2FFC,Mass,Balanced,CAP_LT30K,2019-12-12,2019-12-12
D152E60B3482A017102A,Mass,Conservative,CAP_LT30K,2021-04-06,2018-01-02
31AB8FB3332685E2AF23,Premium,Income,CAP_80K_300K,2020-09-15,2021-07-16
1BC999EB72F331D63C11,Mass,Balanced,CAP_LT30K,2020-03-05,2020-03-17
EFD452D58CDCCDF42525,Mass,Predicted_Conservative,Predicted_CAP_LT30K,2000-01-01,2018-01-02
9F52D0B5C1218F19FA43,Mass,Income,CAP_LT30K,2020-09-03,2018-01-02
EBDA1DA8D807F2A9FF12,Mass,Balanced,CAP_LT30K,2021-11-04,2018-01-02
B86867061C27B05484EC,Mass,Conservative,CAP_LT30K,2019-02-25,2018-01-02
761C1CBAC3445DDC37CC,Premium,Conservative,CAP_LT30K,2022-02-23,2018-01-02
E228828F163F764F40EA,Mass,Predicted_Conservative,Predicted_CAP_LT30K,2000-01-01,2018-01-02
D0B7D88429591F0C6777,Premium,Predicted_Conservative,Predicted_CAP_LT30K,2000-01-01,2018-01-02
F933FABAA78F23DFC016,Mass,Income,CAP_LT30K,2018-01-09,2020-05-19
180F782889F1A361E036,Mass,Income,CAP_LT30K,2020-04-06,2020-04-30
DFFD1FDB88D2012595E6,Mass,Balanced,CAP_LT30K,2018-02-14,2021-05-10
1256FAD2FEB43F8F5B5F,Premium,Income,CAP_LT30K,2018-07-04,2018-01-02
3E42BC2A60314F7E7BEC,Mass,Balanced,CAP_LT30K,2018-01-04,2018-01-04
07B6DE9E7555411EEF93,Mass,Balanced,CAP_LT30K,2018-01-15,2018-01-02
8A62C9ED8F57857DE026,Mass,Predicted_Conservative,Predicted_CAP_LT30K,2000-01-01,2018-01-02
0BA77F98BE5D2AEEC726,Mass,Conservative,CAP_LT30K,2018-01-31,2021-05-28
5E2987ABEC7B6228B6BC,Mass,Predicted_Balanced,Predicted_CAP_LT30K,2000-01-01,2018-01-02
D548FCEF84A68C822CB2,Premium,Aggressive,CAP_80K_300K,2021-03-19,2020-03-17
75B1C6EE08B8361972BD,Premium,Income,CAP_80K_300K,2019-10-23,2020-03-11
2F3CF8DA8E3CE832E49C,Mass,Income,CAP_LT30K,2020-11-03,2020-11-05
E9938494A537ADD4A5E8,Premium,Balanced,CAP_30K_80K,2022-05-19,2018-01-02
A43B4BAD811F7147C4AF,Mass,Balanced,CAP_LT30K,2018-08-22,2018-09-04
F469CE678D8DC93C2AD5,Mass,Predicted_Income,Predicted_CAP_LT30K,2000-01-01,2021-11-23
8573D19B1299E40D68F6,Mass,Predicted_Balanced,Predicted_CAP_LT30K,2000-01-01,2021-12-15
6938BE8E3C747E0CF0B2,Professional,Balanced,CAP_LT30K,2019-04-09,2018-01-02
6938BE8E3C747E0CF0B2,Professional,Balanced,CAP_LT30K,2019-04-09,2022-07-13
E751FB48DED3A834EECA,Mass,Conservative,CAP_LT30K,2022-06-15,2018-01-02
B7CDD1C8E672602932E3,Mass,Income,CAP_LT30K,2018-11-23,2019-11-08
B780946C6618E4CDDBA6,Mass,Balanced,CAP_30K_80K,2020-06-26,2018-01-19
0F99EDBD1A3FB8A1C446,Mass,Predicted_Balanced,Predicted_CAP_LT30K,2000-01-01,2018-01-02
D1FBD3214BAE158AB433,Premium,Income,CAP_LT30K,2018-10-11,2018-03-27
D1FBD3214BAE158AB433,Premium,Income,CAP_LT30K,2018-10-11,2018-05-07
D1FBD3214BAE158AB433,Premium,Income,CAP_LT30K,2018-10-11,2020-03-11
45ADBF0CC3CF537C9B5E,Premium,Aggressive,CAP_80K_300K,2020-02-18,2018-01-02
A41A78DD10E69743427A,Mass,Predicted_Income,Predicted_CAP_30K_80K,2000-01-01,2018-01-02
D3F945DDB5A74713A7C1,Mass,Predicted_Balanced,Predicted_CAP_LT30K,2000-01-01,2018-01-02
D7DF7414BF235532DE39,Mass,Predicted_Conservative,Predicted_CAP_LT30K,2000-01-01,2018-01-02
65EC38067EEF1B02D19E,Mass,Income,CAP_LT30K,2018-04-17,2018-01-02
BD328E1150B059CD6221,Professional,Balanced,CAP_80K_300K,2021-07-15,2021-03-19
6D1A9A24E8B9461DD0DB,Premium,Income,CAP_80K_300K,2022-09-05,2018-01-02
A09DBF0AB3C1F1390ABF,Premium,Balanced,CAP_80K_300K,2021-12-02,2020-01-31
AE0929A79AFA0131F60F,Premium,Income,CAP_80K_300K,2020-02-21,2021-03-02
8C973A2BA36781CA5D66,Mass,Income,CAP_LT30K,2022-08-17,2018-01-02
A7F3323B90C84FB29F83,Premium,Aggressive,CAP_80K_300K,2019-12-11,2020-10-20
2893AAE24067458599B0,Premium,Income,CAP_GT300K,2021-01-13,2021-03-19
83A537E9939CE64F9133,Professional,Balanced,CAP_LT30K,2019-04-01,2018-01-02
83A537E9939CE64F9133,Professional,Balanced,CAP_LT30K,2019-04-01,2020-02-25
83A537E9939CE64F9133,Professional,Balanced,CAP_LT30K,2019-04-01,2021-03-17
97D528CC0C4F4B3C9972,Mass,Balanced,CAP_LT30K,2020-03-27,2018-01-02
92293ED08B60066CDB0D,Mass,Balanced,CAP_LT30K,2020-03-18,2020-04-14
B9EF53451760140DFADE,Mass,Predicted_Income,Predicted_CAP_LT30K,2000-01-01,2018-01-02
0A3D883435903E330E95,Mass,Income,CAP_30K_80K,2020-06-29,2021-07-16
8B721A28210922692CD3,Mass,Predicted_Balanced,Predicted_CAP_30K_80K,2000-01-01,2021-07-02
CD8E20311848FA5AF435,Mass,Predicted_Income,Predicted_CAP_LT30K,2000-01-01,2018-01-02
3D77C6272C9A2031B6E1,Mass,Balanced,CAP_LT30K,2022-10-18,2022-10-20
F665355ECC875A5CFE33,Premium,Income,CAP_30K_80K,2021-09-14,2018-01-02
B9CB01EF2BBE7DBCD5EA,Premium,Income,CAP_LT30K,2021-07-23,2018-01-02
59E5275723350E931405,Premium,Aggressive,CAP_LT30K,2020-05-29,2020-05-29
59E5275723350E931405,Premium,Aggressive,CAP_LT30K,2020-05-29,2021-12-03
654C2AA22E8EBD97DD21,Mass,Predicted_Income,Predicted_CAP_LT30K,2000-01-01,2021-07-02
8A3A0812E246B96A714D,Mass,Income,CAP_LT30K,2021-11-18,2018-01-02
EE41992C824DEE196DDB,Professional,Income,CAP_LT30K,2020-01-16,2018-01-02
E9AC882E3EDF4650B45B,Mass,Income,CAP_LT30K,2021-06-01,2021-06-18
05577EE4675161FA0CDD,Mass,Conservative,CAP_LT30K,2020-03-09,2020-03-09
C0589E7A692B6EA09CDA,Mass,Income,CAP_80K_300K,2021-07-16,2021-07-16
7E5E4680A654311AC58D,Professional,Balanced,CAP_LT30K,2018-01-23,2018-01-02
40122E31381255550DE7,Mass,Balanced,CAP_LT30K,2019-12-19,2018-01-02
286582A9DF3421125AC3,Professional,Aggressive,CAP_80K_300K,2022-03-02,2018-01-02
F3EF5ADBF391C20413A7,Mass,Income,CAP_LT30K,2021-08-13,2018-01-02
C07A0AA16433B47E8971,Mass,Aggressive,CAP_GT300K,2022-03-03,2022-01-31
9A72CC76537893CB3177,Mass,Income,CAP_LT30K,2019-05-29,2018-01-02
E38F320186934002FF7D,Mass,Income,CAP_LT30K,2018-11-07,2018-01-02
EF53CBD25D285176B941,Premium,Balanced,CAP_80K_300K,2022-09-27,2022-08-23
86CDF1410398A72F44DF,Premium,Income,CAP_LT30K,2022-02-07,2021-07-16
86CDF1410398A72F44DF,Premium,Income,CAP_LT30K,2022-02-07,2021-09-02
6BD0CC79EB45243EA54C,Premium,Aggressive,CAP_LT30K,2019-05-29,2019-05-29
D9C046064C8B86A34A88,Mass,Income,CAP_LT30K,2019-12-02,2018-01-02
4123140F976D2978259C,Mass,Predicted_Income,Predicted_CAP_80K_300K,2000-01-01,2021-03-19
1CA478E786C88529E86B,Mass,Conservative,CAP_30K_80K,2018-11-16,2021-05-25
1CA478E786C88529E86B,Mass,Conservative,CAP_30K_80K,2018-11-16,2021-07-13
7FB7865A3439E6848564,Mass,Income,CAP_LT30K,2019-12-16,2019-12-19
288D679BF451B1A75E9D,Mass,Predicted_Income,Predicted_CAP_LT30K,2000-01-01,2018-01-02
595B9EDDF6CAA42EFABD,Premium,Predicted_Conservative,Predicted_CAP_30K_80K,2000-01-01,2018-01-02
52F3B5BC9C9DDB71BF16,Mass,Income,CAP_LT30K,2022-01-24,2018-01-02
E188E2BC0E09924E2110,Mass,Predicted_Income,Predicted_CAP_LT30K,2000-01-01,2021-11-12
0DEEC6C99C3FE6EE5F27,Premium,Balanced,CAP_30K_80K,2021-08-06,2018-01-02
67B29F9D9CBAB7045561,Professional,Predicted_Income,Predicted_CAP_LT30K,2000-01-01,2000-01-01
078E4E24CC7C5F4805AE,Mass,Conservative,CAP_30K_80K,2018-01-15,2021-12-31
A7E80FA28CBC9A74CEA7,Premium,Income,CAP_30K_80K,2021-03-19,2020-02-07
87DD277DB16E7FCB4FC0,Mass,Predicted_Income,Predicted_CAP_LT30K,2000-01-01,2018-01-02
BCA44C0F1E86C60BEC66,Premium,Income,CAP_30K_80K,2021-10-29,2021-11-02
BCA44C0F1E86C60BEC66,Premium,Income,CAP_30K_80K,2021-10-29,2022-09-06
A709DD9C0ABC7A6607FE,Mass,Income,CAP_LT30K,2019-06-13,2018-01-02
D8D3BFE177BC79A8150A,Mass,Balanced,CAP_80K_300K,2018-02-15,2018-01-02
D8D3BFE177BC79A8150A,Mass,Balanced,CAP_80K_300K,2018-02-15,2022-05-30
03F1B2F778B0E6BC9260,Mass,Balanced,CAP_30K_80K,2022-07-11,2019-10-11
6E88DED3FE9DA0160D7B,Mass,Income,CAP_LT30K,2019-04-29,2018-01-02
6E88DED3FE9DA0160D7B,Mass,Income,CAP_LT30K,2019-04-29,2020-09-29
6E88DED3FE9DA0160D7B,Mass,Income,CAP_LT30K,2019-04-29,2020-11-23
6E88DED3FE9DA0160D7B,Mass,Income,CAP_LT30K,2019-04-29,2021-01-13
6E88DED3FE9DA0160D7B,Mass,Income,CAP_LT30K,2019-04-29,2022-05-24
19AA2F995D7BD6A2DD17,Premium,Income,CAP_80K_300K,2018-07-24,2018-01-02
8B1DDF9A29A5383840C6,Mass,Balanced,CAP_LT30K,2020-11-16,2020-11-16
EB71CF7EFEFF0F392CBA,Mass,Predicted_Income,Predicted_CAP_LT30K,2000-01-01,2018-01-02
A097CB057CDF83E35D95,Mass,Predicted_Balanced,Predicted_CAP_LT30K,2000-01-01,2018-01-02
A1BAB038F76045BC0932,Premium,Balanced,CAP_30K_80K,2020-05-31,2020-06-02
3D2221171ABF3443C26A,Mass,Aggressive,CAP_GT300K,2019-02-15,2018-09-12
3D2221171ABF3443C26A,Mass,Aggressive,CAP_GT300K,2019-02-15,2020-03-17
3D2221171ABF3443C26A,Mass,Aggressive,CAP_GT300K,2019-02-15,2020-09-29
3D2221171ABF3443C26A,Mass,Aggressive,CAP_GT300K,2019-02-15,2021-02-26
3D2221171ABF3443C26A,Mass,Aggressive,CAP_GT300K,2019-02-15,2022-03-01
3D2221171ABF3443C26A,Mass,Aggressive,CAP_GT300K,2019-02-15,2022-06-16
606E8C1330F7927110DB,Mass,Balanced,CAP_LT30K,2019-11-27,2018-01-02
52DBB4F1813AF1CB7BD6,Mass,Predicted_Conservative,Predicted_CAP_LT30K,2000-01-01,2018-01-02
AB089CDA0E81D85CB06D,Premium,Balanced,CAP_30K_80K,2018-07-30,2018-01-02
CF2BCAA9A0A4C075A94A,Premium,Balanced,CAP_30K_80K,2021-11-04,2018-01-02
374D9D7ECD02AD593BF9,Premium,Predicted_Income,Predicted_CAP_30K_80K,2000-01-01,2018-01-02
1981AD1B2A773A03CA9D,Premium,Predicted_Income,Predicted_CAP_80K_300K,2000-01-01,2018-01-02
5519C6CDE77FD9D6A0BD,Mass,Income,CAP_LT30K,2021-09-17,2018-01-02
F8F5D362BF9BC1375FE5,Professional,Income,CAP_LT30K,2018-05-08,2018-05-08
0956219EE270AC2F56B7,Mass,Balanced,CAP_30K_80K,2018-02-27,2022-09-28
687D87433EDC8DB064E1,Mass,Income,CAP_LT30K,2018-11-30,2020-02-06
210EFCB70C87B7C57378,Mass,Aggressive,CAP_LT30K,2020-09-17,2018-01-02
6D7CF6628057BB3D82C6,Mass,Conservative,CAP_LT30K,2019-10-21,2018-01-02
4550923B2534C2F5178C,Mass,Conservative,CAP_LT30K,2021-03-05,2018-01-02
4EDCED6882B0F34B7CF7,Professional,Balanced,CAP_GT300K,2018-10-08,2019-07-29
0A3B5D36EE034AD2207C,Premium,Income,CAP_LT30K,2018-11-06,2018-06-19
2906D09D8F2DF2A70927,Premium,Income,CAP_80K_300K,2019-01-02,2018-01-02
B2B8D2AC85324FD23BDB,Mass,Predicted_Conservative,Predicted_CAP_LT30K,2000-01-01,2018-01-02
D7AFDCB27EACC3107483,Mass,Aggressive,CAP_30K_80K,2019-05-13,2019-05-16
48ACBFA9C094F4D7C3CA,Legal Entity,Predicted_Aggressive,Predicted_CAP_LT30K,2000-01-01,2018-01-02
23115CB3A0D20C5AB600,Mass,Aggressive,CAP_LT30K,2019-12-23,2020-04-15
0CD5BBF8B8E7AFFAE24A,Mass,Income,CAP_LT30K,2018-08-03,2018-02-22
E8545FA78B93F7AD3895,Premium,Income,CAP_30K_80K,2018-01-26,2020-10-23
E225A3E96E1B27CB961F,Premium,Balanced,CAP_80K_300K,2022-07-01,2021-04-14
D36B249EB743AEF39889,Mass,Predicted_Income,Predicted_CAP_LT30K,2000-01-01,2021-06-01
C04A643459A70F0A3DA8,Premium,Balanced,CAP_30K_80K,2021-12-02,2022-01-21
E15382CE57EA530222F5,Mass,Income,CAP_LT30K,2019-12-04,2019-12-04
CFBEEDC86F572C6E0248,Mass,Not_Available,Not_Available,2018-01-02,2018-01-02
21064E1D0C4868ADB1FA,Mass,Predicted_Conservative,Predicted_CAP_LT30K,2000-01-01,2018-01-02
E19C5B739098DF62A2BD,Mass,Conservative,CAP_LT30K,2020-01-15,2018-01-02
69E161C58B3F838CF5C5,Mass,Income,CAP_LT30K,2018-10-10,2018-01-02
ADD05BF1C5769307706E,Mass,Conservative,CAP_LT30K,2022-06-01,2018-01-02
3B655985F8779D0C5818,Mass,Predicted_Conservative,Predicted_CAP_30K_80K,2000-01-01,2018-01-02
06C33C86540B7C77D676,Mass,Conservative,CAP_LT30K,2018-04-19,2018-01-02
CE7FE0EAD9790726BE24,Premium,Income,CAP_80K_300K,2021-10-11,2021-10-11
7C2B53FF167BF2B0E40D,Premium,Balanced,CAP_30K_80K,2021-03-29,2018-01-02
BD8659E0028147E26668,Mass,Conservative,CAP_30K_80K,2020-09-30,2018-01-02
A50C46A1CD7D7035C1D5,Mass,Predicted_Income,Predicted_CAP_LT30K,2000-01-01,2018-01-02
1F75E45A6E5583917290,Premium,Balanced,CAP_80K_300K,2018-05-15,2020-05-29
96F75E8CD62FA3F1F663,Mass,Predicted_Balanced,Predicted_CAP_LT30K,2000-01-01,2018-01-02
74338D9C3EF936CA9DD8,Mass,Income,CAP_LT30K,2018-08-09,2018-01-02
7CC00523C39456558D9C,Mass,Predicted_Income,Predicted_CAP_LT30K,2000-01-01,2021-08-19
EB4713198D5323CCCD55,Premium,Balanced,CAP_LT30K,2021-06-04,2018-01-02
EB4713198D5323CCCD55,Premium,Balanced,CAP_LT30K,2021-06-04,2021-07-16
EB4713198D5323CCCD55,Premium,Balanced,CAP_LT30K,2021-06-04,2022-01-20
34FF25B418DA6026457B,Mass,Predicted_Conservative,Predicted_CAP_LT30K,2000-01-01,2018-01-02
78446F8CBE85D8E53DA6,Mass,Predicted_Conservative,Predicted_CAP_80K_300K,2000-01-01,2018-01-02
DE603E672A1B182DFD49,Premium,Aggressive,CAP_30K_80K,2022-09-01,2018-01-02
8C23533C3898F2AD5740,Premium,Balanced,CAP_30K_80K,2020-07-01,2021-03-19
41E0C2849C70C7B4C04B,Premium,Balanced,CAP_30K_80K,2021-11-11,2021-03-19
ABB481DA53A55FBFE4E4,Premium,Conservative,CAP_80K_300K,2020-02-05,2020-02-05
E1EDD546CFB75D111455,Premium,Balanced,CAP_30K_80K,2020-10-22,2020-03-12
C03317D8385D1EDE1A3C,Premium,Income,CAP_80K_300K,2020-02-18,2020-02-18
AC3175C53B03C3C66303,Mass,Conservative,CAP_LT30K,2019-02-06,2018-01-02
28A63083CD1248E6FA19,Premium,Balanced,CAP_GT300K,2021-07-15,2020-10-23
F4C4D09A439CEADBC7FC,Mass,Income,CAP_LT30K,2018-08-18,2018-08-18
17F8BE00D87CABEA0CE1,Mass,Income,CAP_30K_80K,2021-11-03,2020-02-18
E0A4F2F284B768388758,Mass,Conservative,CAP_LT30K,2020-08-14,2018-01-02
5C7061ACC1100F0E3BB9,Premium,Income,CAP_30K_80K,2021-06-28,2018-01-02
0130A692FADC3AC195DB,Mass,Balanced,CAP_LT30K,2021-07-02,2020-10-23
3174168360764D6D5D29,Mass,Income,CAP_LT30K,2021-10-08,2021-10-08
5485B8AE86C7BB3152FD,Mass,Predicted_Conservative,Predicted_CAP_LT30K,2000-01-01,2018-01-02
FCE427C3C16BD6616326,Premium,Conservative,CAP_30K_80K,2020-03-06,2020-03-06
BDCC852639539A762B1B,Premium,Balanced,CAP_GT300K,2022-07-20,2021-11-12
7E6A89174643804CC281,Mass,Balanced,CAP_LT30K,2018-05-21,2018-01-02
9DEA23A63D5DE8447057,Mass,Not_Available,Not_Available,2018-01-02,2018-01-02
931E8EAEF8D152D5E377,Mass,Predicted_Conservative,Predicted_CAP_LT30K,2000-01-01,2018-01-02
F7F8E73EC031834FDE84,Mass,Predicted_Conservative,Predicted_CAP_LT30K,2000-01-01,2018-01-02
AEFA5BE5D35521501F9C,Mass,Predicted_Conservative,Predicted_CAP_LT30K,2000-01-01,2018-01-02
CE9DF4B7A3D4434F55DB,Mass,Predicted_Conservative,Predicted_CAP_LT30K,2000-01-01,2018-01-02
2B4065BA94C0B3F7E003,Mass,Balanced,CAP_30K_80K,2022-09-19,2018-01-02
3A51E59AFC5AC59EF04E,Professional,Aggressive,CAP_LT30K,2021-08-23,2018-01-02
2AEF5DFD4640512505B5,Mass,Not_Available,Not_Available,2018-01-02,2018-01-02
5FC8DCA12981901DC19B,Mass,Predicted_Conservative,Predicted_CAP_LT30K,2000-01-01,2018-01-02
DBE5A7CDAF7EB3EA32EC,Premium,Income,CAP_LT30K,2021-10-11,2021-10-11
7DDF1954BB46DF9693C1,Mass,Predicted_Conservative,Predicted_CAP_LT30K,2000-01-01,2022-08-30
734C70DF90BD62F2F12C,Mass,Predicted_Conservative,Predicted_CAP_LT30K,2000-01-01,2018-01-02
AFD757FD1ACFECE14548,Mass,Conservative,CAP_LT30K,2021-03-24,2018-01-02
9808F97F1F3C73805F72,Mass,Conservative,CAP_30K_80K,2019-10-08,2021-12-17
ED52A3B52B73133D6727,Mass,Predicted_Conservative,Predicted_CAP_LT30K,2000-01-01,2018-01-02
8EBB9E013903119B158C,Mass,Predicted_Conservative,Predicted_CAP_LT30K,2000-01-01,2018-01-02
AE573F5FF3AD75F9B32C,Premium,Income,CAP_LT30K,2019-02-28,2019-02-28
A0843F0D8A4B8016966F,Premium,Income,CAP_80K_300K,2020-01-22,2018-01-02
4B48A0B9442D2FF219D2,Mass,Income,CAP_LT30K,2021-03-20,2018-01-02
A315EA563598D37F799A,Premium,Balanced,CAP_80K_300K,2021-07-16,2021-07-16
AC651E30EA446DBD6289,Mass,Income,CAP_30K_80K,2019-10-10,2018-01-02
97DDEC51FCFF083B9663,Mass,Income,CAP_30K_80K,2018-04-26,2021-03-19
092347B659F7C70AC104,Mass,Predicted_Income,Predicted_CAP_LT30K,2000-01-01,2018-01-02
5F22E4534ED2881FCC7F,Mass,Predicted_Conservative,Predicted_CAP_LT30K,2000-01-01,2018-01-02
CD4F87F6B652180DEC39,Mass,Predicted_Conservative,Predicted_CAP_LT30K,2000-01-01,2018-01-02
08559F7DEE099C0AABA7,Inactive,Predicted_Conservative,Predicted_CAP_LT30K,2000-01-01,2018-01-02
9ADCD930E00EA9DA7B73,Mass,Conservative,CAP_LT30K,2018-05-24,2018-01-02
EB7F3716F258E92792A6,Professional,Aggressive,CAP_30K_80K,2022-01-21,2022-01-21
